pano_id,id,h_offset,lat,lon
iwlCgvotpftxZc_MbWO9Og,344,0,34.0212779824,-118.280836457
iwlCgvotpftxZc_MbWO9Og,345,90,34.0212779824,-118.280836457
iwlCgvotpftxZc_MbWO9Og,346,180,34.0212779824,-118.280836457
iwlCgvotpftxZc_MbWO9Og,347,270,34.0212779824,-118.280836457
krI0kuY87npDcanOL39TEg,348,0,34.0213237609,-118.280929662
krI0kuY87npDcanOL39TEg,349,90,34.0213237609,-118.280929662
krI0kuY87npDcanOL39TEg,350,180,34.0213237609,-118.280929662
krI0kuY87npDcanOL39TEg,351,270,34.0213237609,-118.280929662
GV1QbTRvR7BFzs4zBG76Ng,352,0,34.0214978189,-118.281284473
GV1QbTRvR7BFzs4zBG76Ng,353,90,34.0214978189,-118.281284473
GV1QbTRvR7BFzs4zBG76Ng,354,180,34.0214978189,-118.281284473
GV1QbTRvR7BFzs4zBG76Ng,355,270,34.0214978189,-118.281284473
zZKyYpSrczHurUPaEg0_Cg,356,0,34.0215667,-118.2814426
zZKyYpSrczHurUPaEg0_Cg,357,90,34.0215667,-118.2814426
zZKyYpSrczHurUPaEg0_Cg,358,180,34.0215667,-118.2814426
zZKyYpSrczHurUPaEg0_Cg,359,270,34.0215667,-118.2814426
yGzRtCiCu36k_D7PBPiJog,360,0,34.0217111,-118.2817648
yGzRtCiCu36k_D7PBPiJog,361,90,34.0217111,-118.2817648
yGzRtCiCu36k_D7PBPiJog,362,180,34.0217111,-118.2817648
yGzRtCiCu36k_D7PBPiJog,363,270,34.0217111,-118.2817648
ErIv-Gji0zcIhfEgo9M2BA,364,0,34.0218823,-118.2821465
ErIv-Gji0zcIhfEgo9M2BA,365,90,34.0218823,-118.2821465
ErIv-Gji0zcIhfEgo9M2BA,366,180,34.0218823,-118.2821465
ErIv-Gji0zcIhfEgo9M2BA,367,270,34.0218823,-118.2821465
POD4iPjPRJrQ1PvJ0OqFGQ,368,0,34.0219036436,-118.282195583
POD4iPjPRJrQ1PvJ0OqFGQ,369,90,34.0219036436,-118.282195583
POD4iPjPRJrQ1PvJ0OqFGQ,370,180,34.0219036436,-118.282195583
POD4iPjPRJrQ1PvJ0OqFGQ,371,270,34.0219036436,-118.282195583
PsxQEqRr4OzffI_fe1a4Ug,372,0,34.0219912,-118.2823947
PsxQEqRr4OzffI_fe1a4Ug,373,90,34.0219912,-118.2823947
PsxQEqRr4OzffI_fe1a4Ug,374,180,34.0219912,-118.2823947
PsxQEqRr4OzffI_fe1a4Ug,375,270,34.0219912,-118.2823947
177fUZLBNFvVK0lOLde0lQ,376,0,34.0222280322,-118.282930234
177fUZLBNFvVK0lOLde0lQ,377,90,34.0222280322,-118.282930234
177fUZLBNFvVK0lOLde0lQ,378,180,34.0222280322,-118.282930234
177fUZLBNFvVK0lOLde0lQ,379,270,34.0222280322,-118.282930234
ZqE0b741uc0ux-US2mounQ,380,0,34.0222995,-118.2830952
ZqE0b741uc0ux-US2mounQ,381,90,34.0222995,-118.2830952
ZqE0b741uc0ux-US2mounQ,382,180,34.0222995,-118.2830952
ZqE0b741uc0ux-US2mounQ,383,270,34.0222995,-118.2830952
CAoSLEFGMVFpcE9SRHQ5aTFQb0ZTbUtTaXhfU1AydmJrY2JqT0RnOVpOTFR1cWFM,384,0,34.02235,-118.2832329
CAoSLEFGMVFpcE9SRHQ5aTFQb0ZTbUtTaXhfU1AydmJrY2JqT0RnOVpOTFR1cWFM,385,90,34.02235,-118.2832329
CAoSLEFGMVFpcE9SRHQ5aTFQb0ZTbUtTaXhfU1AydmJrY2JqT0RnOVpOTFR1cWFM,386,180,34.02235,-118.2832329
CAoSLEFGMVFpcE9SRHQ5aTFQb0ZTbUtTaXhfU1AydmJrY2JqT0RnOVpOTFR1cWFM,387,270,34.02235,-118.2832329
rI4guNpG6kLtnKt_iydhtQ,388,0,34.0224414149,-118.28341161
rI4guNpG6kLtnKt_iydhtQ,389,90,34.0224414149,-118.28341161
rI4guNpG6kLtnKt_iydhtQ,390,180,34.0224414149,-118.28341161
rI4guNpG6kLtnKt_iydhtQ,391,270,34.0224414149,-118.28341161
bqqpATHPVb_0U59GRDKRZQ,392,0,34.0225404,-118.2836382
bqqpATHPVb_0U59GRDKRZQ,393,90,34.0225404,-118.2836382
bqqpATHPVb_0U59GRDKRZQ,394,180,34.0225404,-118.2836382
bqqpATHPVb_0U59GRDKRZQ,395,270,34.0225404,-118.2836382
jaMJwSliRZRgQLsZPewvEA,396,0,34.0225984,-118.2837683
jaMJwSliRZRgQLsZPewvEA,397,90,34.0225984,-118.2837683
jaMJwSliRZRgQLsZPewvEA,398,180,34.0225984,-118.2837683
jaMJwSliRZRgQLsZPewvEA,399,270,34.0225984,-118.2837683
1wEzYPnIyiAoiFfFraIIZw,400,0,34.0226476,-118.2838743
1wEzYPnIyiAoiFfFraIIZw,401,90,34.0226476,-118.2838743
1wEzYPnIyiAoiFfFraIIZw,402,180,34.0226476,-118.2838743
1wEzYPnIyiAoiFfFraIIZw,403,270,34.0226476,-118.2838743
NvlepQMJwZRWEcj9Pxz2eg,404,0,34.0228908038,-118.284433078
NvlepQMJwZRWEcj9Pxz2eg,405,90,34.0228908038,-118.284433078
NvlepQMJwZRWEcj9Pxz2eg,406,180,34.0228908038,-118.284433078
NvlepQMJwZRWEcj9Pxz2eg,407,270,34.0228908038,-118.284433078
DOPGI30L0_g_krFbO0P16A,408,0,34.0229688,-118.284608
DOPGI30L0_g_krFbO0P16A,409,90,34.0229688,-118.284608
DOPGI30L0_g_krFbO0P16A,410,180,34.0229688,-118.284608
DOPGI30L0_g_krFbO0P16A,411,270,34.0229688,-118.284608
y1_TQEDJSY5YYk8PuXoAUw,412,0,34.0229881,-118.2846556
y1_TQEDJSY5YYk8PuXoAUw,413,90,34.0229881,-118.2846556
y1_TQEDJSY5YYk8PuXoAUw,414,180,34.0229881,-118.2846556
y1_TQEDJSY5YYk8PuXoAUw,415,270,34.0229881,-118.2846556
9TdD-jBqruuevLBAXnf-VA,416,0,34.0232472924,-118.285238956
9TdD-jBqruuevLBAXnf-VA,417,90,34.0232472924,-118.285238956
9TdD-jBqruuevLBAXnf-VA,418,180,34.0232472924,-118.285238956
9TdD-jBqruuevLBAXnf-VA,419,270,34.0232472924,-118.285238956
CcyNE5tJMubFlhfoA7Of9A,420,0,34.0234807469,-118.285760042
CcyNE5tJMubFlhfoA7Of9A,421,90,34.0234807469,-118.285760042
CcyNE5tJMubFlhfoA7Of9A,422,180,34.0234807469,-118.285760042
CcyNE5tJMubFlhfoA7Of9A,423,270,34.0234807469,-118.285760042
Y6QSPXZC3xH1DxrlWmAy8Q,424,0,34.0237008,-118.2862669
Y6QSPXZC3xH1DxrlWmAy8Q,425,90,34.0237008,-118.2862669
Y6QSPXZC3xH1DxrlWmAy8Q,426,180,34.0237008,-118.2862669
Y6QSPXZC3xH1DxrlWmAy8Q,427,270,34.0237008,-118.2862669
1-86QYr9qOF4mLtqDsjX0g,428,0,34.0238545494,-118.286619195
1-86QYr9qOF4mLtqDsjX0g,429,90,34.0238545494,-118.286619195
1-86QYr9qOF4mLtqDsjX0g,430,180,34.0238545494,-118.286619195
1-86QYr9qOF4mLtqDsjX0g,431,270,34.0238545494,-118.286619195
smWJjkbtlPFgoF_bPAek8Q,432,0,34.0240916032,-118.287155316
smWJjkbtlPFgoF_bPAek8Q,433,90,34.0240916032,-118.287155316
smWJjkbtlPFgoF_bPAek8Q,434,180,34.0240916032,-118.287155316
smWJjkbtlPFgoF_bPAek8Q,435,270,34.0240916032,-118.287155316
eHT7XARO4AgzjQmhqb_Zwg,436,0,34.0241147269,-118.287207429
eHT7XARO4AgzjQmhqb_Zwg,437,90,34.0241147269,-118.287207429
eHT7XARO4AgzjQmhqb_Zwg,438,180,34.0241147269,-118.287207429
eHT7XARO4AgzjQmhqb_Zwg,439,270,34.0241147269,-118.287207429
G8sjBR-5LcjF1qCcv4PcdA,440,0,34.0243112304,-118.287600328
G8sjBR-5LcjF1qCcv4PcdA,441,90,34.0243112304,-118.287600328
G8sjBR-5LcjF1qCcv4PcdA,442,180,34.0243112304,-118.287600328
G8sjBR-5LcjF1qCcv4PcdA,443,270,34.0243112304,-118.287600328
pfcOECP9OlkAgoTao27law,444,0,34.0246824839,-118.28733079
pfcOECP9OlkAgoTao27law,445,90,34.0246824839,-118.28733079
pfcOECP9OlkAgoTao27law,446,180,34.0246824839,-118.28733079
pfcOECP9OlkAgoTao27law,447,270,34.0246824839,-118.28733079
tjOTTrilbeBBf1QderrQ-A,448,0,34.0250157714,-118.287130097
tjOTTrilbeBBf1QderrQ-A,449,90,34.0250157714,-118.287130097
tjOTTrilbeBBf1QderrQ-A,450,180,34.0250157714,-118.287130097
tjOTTrilbeBBf1QderrQ-A,451,270,34.0250157714,-118.287130097
Qzf8YHMoz7-ZbGfq-dVcpw,452,0,34.025071305,-118.287138992
Qzf8YHMoz7-ZbGfq-dVcpw,453,90,34.025071305,-118.287138992
Qzf8YHMoz7-ZbGfq-dVcpw,454,180,34.025071305,-118.287138992
Qzf8YHMoz7-ZbGfq-dVcpw,455,270,34.025071305,-118.287138992
o6qpVfDJS1i2-kcpVuXt4g,456,0,34.018507582,-118.283442231
o6qpVfDJS1i2-kcpVuXt4g,457,90,34.018507582,-118.283442231
o6qpVfDJS1i2-kcpVuXt4g,458,180,34.018507582,-118.283442231
o6qpVfDJS1i2-kcpVuXt4g,459,270,34.018507582,-118.283442231
BOQkXiOD9vt9sFfctkIKSw,460,0,34.0186414,-118.2834008
BOQkXiOD9vt9sFfctkIKSw,461,90,34.0186414,-118.2834008
BOQkXiOD9vt9sFfctkIKSw,462,180,34.0186414,-118.2834008
BOQkXiOD9vt9sFfctkIKSw,463,270,34.0186414,-118.2834008
iNnJSKYww0lNeJCtLpsoww,464,0,34.0189437687,-118.283208675
iNnJSKYww0lNeJCtLpsoww,465,90,34.0189437687,-118.283208675
iNnJSKYww0lNeJCtLpsoww,466,180,34.0189437687,-118.283208675
iNnJSKYww0lNeJCtLpsoww,467,270,34.0189437687,-118.283208675
CAoSLEFGMVFpcFBqUlQyU2IwTk1TX3BONnJqZWM1bV9xdENYSnhaUEtDNmN0aEJq,468,0,34.0193002,-118.2829854
CAoSLEFGMVFpcFBqUlQyU2IwTk1TX3BONnJqZWM1bV9xdENYSnhaUEtDNmN0aEJq,469,90,34.0193002,-118.2829854
CAoSLEFGMVFpcFBqUlQyU2IwTk1TX3BONnJqZWM1bV9xdENYSnhaUEtDNmN0aEJq,470,180,34.0193002,-118.2829854
CAoSLEFGMVFpcFBqUlQyU2IwTk1TX3BONnJqZWM1bV9xdENYSnhaUEtDNmN0aEJq,471,270,34.0193002,-118.2829854
i_wSWoTj5Uy1KvgnYCD5mA,472,0,34.0193759,-118.2831282
i_wSWoTj5Uy1KvgnYCD5mA,473,90,34.0193759,-118.2831282
i_wSWoTj5Uy1KvgnYCD5mA,474,180,34.0193759,-118.2831282
i_wSWoTj5Uy1KvgnYCD5mA,475,270,34.0193759,-118.2831282
h9EvMHw3GgMEClQL122lhw,476,0,34.019533,-118.2834867
h9EvMHw3GgMEClQL122lhw,477,90,34.019533,-118.2834867
h9EvMHw3GgMEClQL122lhw,478,180,34.019533,-118.2834867
h9EvMHw3GgMEClQL122lhw,479,270,34.019533,-118.2834867
4TKn2nDY5OMwVuMEfkV1Kw,480,0,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,481,90,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,482,180,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,483,270,34.0196384237,-118.28372935
CAoSLEFGMVFpcFBMeGZiR1Uyam9rbGowV24xUmc1Y0dkR25vVUw3dnNtY2JiSzgt,484,0,34.0192895,-118.2836099
CAoSLEFGMVFpcFBMeGZiR1Uyam9rbGowV24xUmc1Y0dkR25vVUw3dnNtY2JiSzgt,485,90,34.0192895,-118.2836099
CAoSLEFGMVFpcFBMeGZiR1Uyam9rbGowV24xUmc1Y0dkR25vVUw3dnNtY2JiSzgt,486,180,34.0192895,-118.2836099
CAoSLEFGMVFpcFBMeGZiR1Uyam9rbGowV24xUmc1Y0dkR25vVUw3dnNtY2JiSzgt,487,270,34.0192895,-118.2836099
4TKn2nDY5OMwVuMEfkV1Kw,488,0,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,489,90,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,490,180,34.0196384237,-118.28372935
4TKn2nDY5OMwVuMEfkV1Kw,491,270,34.0196384237,-118.28372935
